156143.87	6.47197235e6	74.11	48.14	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2329.06	1359.48	759.577	566.423	431.166	323.83	248.524	189.83	143.084	106.114	75.9335	53.7691	40.4303	28.3793	18.7767	13.0464	9.07231	5.89438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.4899	64.2337	56.946	48.6845	40.9129	34.9901	28.5752	22.5037	18.2603	14.5265	10.9743	8.046	5.65261	3.8587	2.60831	1.65964	1.01774	0.612074	0.355708	0.204775	0.11336	0.0632722	0.0344457	100401.0	4.73528245e7
156133.34	6.47198279e6	74.02	48.49	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2398.18	1381.27	762.913	561.188	425.079	317.89	244.463	187.115	140.74	104.014	74.9673	53.2579	39.9305	27.9454	18.5215	12.9085	9.00107	5.85481	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.4406	63.2651	56.0978	47.9714	40.2896	34.4595	28.1221	22.1383	17.9595	14.283	10.797	7.91183	5.56164	3.79965	2.56817	1.63685	1.00532	0.605992	0.353438	0.204108	0.113102	0.0631718	0.0343792	100401.0	4.7352825e7
156122.93	6.47199325e6	74.06	48.73	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2486.7	1416.79	772.558	560.8	420.778	313.465	241.117	184.837	138.779	102.251	74.1926	52.44	39.4574	27.5262	18.29	12.7883	8.93624	5.82032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.3634	62.2832	55.1942	47.1938	39.6274	33.8976	27.6359	21.752	17.6412	14.0243	10.609	7.7695	5.46365	3.73497	2.52354	1.61122	0.991153	0.599078	0.350879	0.203359	0.112827	0.063062	0.0343	100401.0	4.73528255e7
156112.81	6.47200374e6	74.23	48.79	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2586.38	1462.89	787.614	564.882	418.662	310.904	238.882	183.243	137.43	101.033	73.6518	51.5321	39.0735	27.1757	18.1083	12.6955	8.8826	5.79136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.4072	61.4072	54.3708	46.461	39.0026	33.363	27.1893	21.3925	17.3502	13.7896	10.4361	7.6416	5.37428	3.67485	2.48204	1.587	0.977533	0.592351	0.348329	0.202592	0.112552	0.062956	0.034222	100401.0	4.7352826e7
156103.07	6.47201431e6	74.52	48.64	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2688.21	1516.0	807.449	572.827	419.391	310.634	238.291	182.684	136.97	100.591	73.3773	50.8883	38.8579	26.9534	18.0031	12.6435	8.84677	5.7686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.7219	60.745	53.7792	45.9033	38.5187	32.9383	26.8449	21.1201	17.1268	13.6099	10.3017	7.54415	5.30555	3.62767	2.45045	1.56777	0.966585	0.586746	0.346045	0.201854	0.112294	0.0628704	0.0341641	100401.0	4.73528265e7
156093.7	6.47202505e6	74.83	48.33	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2785.55	1573.61	831.804	584.311	423.708	313.162	239.882	183.526	137.664	101.132	73.4318	50.7989	38.8764	26.9091	17.9959	12.644	8.83509	5.7531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.4068	60.4009	53.5011	45.6138	38.2549	32.7003	26.6445	20.9655	16.9927	13.5031	10.2193	7.48488	5.26287	3.59797	2.43171	1.5555	0.959495	0.582827	0.344231	0.201198	0.11206	0.0628036	0.0341248	100401.0	4.7352827e7
156084.69	6.47203604e6	75.08	47.92	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2883.23	1637.83	861.608	599.884	432.503	319.193	244.154	186.175	139.721	102.771	73.9783	51.3602	39.1566	27.0638	18.0928	12.7018	8.85266	5.74798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.5287	60.466	53.5617	45.6296	38.2394	32.681	26.6046	20.9288	16.9568	13.4776	10.1944	7.46875	5.24854	3.58821	2.42651	1.55127	0.956808	0.580911	0.343057	0.200682	0.111856	0.0627455	0.034092	100401.0	4.73528275e7
156076.05	6.47204734e6	75.2	47.46	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2994.69	1714.3	898.706	620.753	446.876	329.66	251.655	191.106	143.342	105.581	75.2549	52.5643	39.7064	27.4221	18.2916	12.8175	8.90393	5.75785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.1914	61.0105	54.0112	45.9641	38.4806	32.862	26.7351	21.0186	17.0338	13.5392	10.2333	7.50268	5.26643	3.60033	2.43538	1.55557	0.958643	0.581115	0.342619	0.200349	0.111694	0.0626931	0.0340601	100401.0	4.7352828e7
156067.8	6.47205901e6	75.2	46.97	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3132.5	1808.47	945.022	648.267	468.0	345.528	262.925	198.783	148.72	109.636	77.4835	54.3877	40.5273	27.9846	18.5875	12.9915	8.99292	5.78677	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.5528	62.1702	54.9701	46.7049	39.0562	33.3063	27.086	21.2813	17.2516	13.7079	10.3531	7.59605	5.32426	3.63757	2.45903	1.56822	0.96467	0.583305	0.342908	0.200213	0.111578	0.0626448	0.0340251	100401.0	4.73528285e7
156059.93	6.47207108e6	75.15	46.5	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3288.67	1917.05	1000.65	683.107	496.081	366.765	277.755	209.089	155.746	114.87	80.6198	56.6997	41.5789	28.7205	18.9608	13.2237	9.12061	5.83421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.8063	64.1486	56.6027	48.0147	40.1003	34.1568	27.7412	21.7842	17.6466	14.0167	10.5778	7.75843	5.43087	3.70395	2.49797	1.58862	0.974323	0.587205	0.343852	0.20027	0.111507	0.062594	0.0339786	100401.0	4.7352829e7
156052.4	6.4720835e6	75.16	46.12	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3434.85	2027.65	1063.83	725.345	530.355	392.298	295.155	221.333	164.008	121.067	84.3725	59.2544	42.7827	29.5691	19.378	13.514	9.28546	5.89578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.0272	66.9866	58.9475	49.9503	41.6359	35.4251	28.7276	22.5347	18.2218	14.4673	10.9041	7.98535	5.58068	3.796	2.54935	1.61485	0.986505	0.592311	0.345302	0.20049	0.111469	0.0625271	0.0339053	100401.0	4.73528295e7
156045.14	6.47209619e6	75.27	45.88	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3536.71	2124.3	1131.77	774.668	569.501	420.501	313.746	234.539	172.941	127.915	88.3547	61.7486	44.0459	30.457	19.8	13.86	9.48391	5.96611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.7801	70.2454	61.6593	52.2032	43.4091	36.8839	29.8823	23.4018	18.8892	14.9853	11.2797	8.24175	5.74751	3.89778	2.60502	1.64286	0.999372	0.597843	0.347013	0.20082	0.111451	0.0624366	0.0337974	100401.0	4.735283e7
156038.14	6.47210904e6	75.47	45.82	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3581.83	2197.95	1199.88	828.188	610.698	449.098	332.015	247.512	181.787	134.807	92.1506	63.924	45.2596	31.294	20.1849	14.2251	9.69649	6.03895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.1673	73.1311	64.0774	54.175	44.9748	38.1655	30.8893	24.161	19.4914	15.4457	11.6202	8.47046	5.89482	3.98664	2.65374	1.66733	1.01068	0.602889	0.34869	0.201191	0.111453	0.0623384	0.0336711	100401.0	4.73528305e7
156031.4	6.4721219e6	75.71	45.91	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3584.89	2249.36	1261.43	879.488	649.119	475.054	348.374	258.821	189.572	140.767	95.3252	65.5953	46.2989	31.9712	20.4898	14.5289	9.88556	6.10711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.5409	75.1009	65.7301	55.4648	46.0045	38.9966	31.5296	24.6528	19.8947	15.7517	11.85	8.62257	5.9908	4.04385	2.68562	1.68361	1.0185	0.606634	0.350057	0.20154	0.111483	0.0622607	0.0335556	100401.0	4.7352831e7
156024.89	6.47213463e6	75.92	46.08	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3569.27	2283.14	1308.5	920.129	678.714	494.824	361.119	266.9	195.205	144.647	97.4294	66.6073	47.0315	32.3738	20.6738	14.675	10.0073	6.16336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.7899	76.0926	66.5536	56.0585	46.448	39.338	31.7931	24.8603	20.0664	15.8852	11.9492	8.68741	6.02805	4.06554	2.69803	1.69042	1.02219	0.608695	0.350944	0.201813	0.111542	0.0622244	0.0334752	100401.0	4.73528315e7
156018.5	6.47214712e6	76.04	46.27	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3549.78	2303.92	1337.66	945.685	696.473	506.773	369.443	271.21	198.23	145.978	98.2833	66.9191	47.3828	32.4549	20.7209	14.6293	10.0376	6.20343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.9329	76.1795	66.5614	56.0	46.3509	39.2491	31.7285	24.8171	20.038	15.872	11.9412	8.68029	6.01908	4.05863	2.6944	1.68923	1.02216	0.609047	0.351277	0.201971	0.111625	0.0622386	0.0334441	100401.0	4.7352832e7
156012.07	6.47215931e6	76.07	46.42	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3528.08	2315.48	1353.19	959.342	705.021	512.645	374.079	272.898	199.25	145.406	98.1367	66.6553	47.3757	32.272	20.6542	14.4482	9.98519	6.22706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.1236	75.4453	65.8471	55.3669	45.8175	38.8106	31.4028	24.5788	19.868	15.7555	11.8625	8.62565	5.98234	4.03425	2.68025	1.68246	1.01924	0.607904	0.351067	0.201995	0.111715	0.0622924	0.0334567	100401.0	4.73528325e7
156005.47	6.47217119e6	76.02	46.49	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3500.93	2321.32	1362.87	967.829	709.589	515.739	376.479	273.83	199.329	144.033	97.4231	66.0047	47.0841	31.9207	20.5182	14.2158	9.87314	6.236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.8395	74.2321	64.7651	54.4535	45.0812	38.1956	30.9476	24.2467	19.6321	15.5865	11.7498	8.54827	5.93399	4.00294	2.6609	1.67257	1.01448	0.605708	0.350445	0.201897	0.11179	0.0623561	0.0334878	100401.0	4.7352833e7
155998.64	6.47218285e6	75.95	46.45	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3467.3	2323.41	1371.91	975.931	714.013	518.531	377.882	275.289	199.297	142.726	96.5316	65.1576	46.6018	31.4917	20.3544	13.9975	9.72656	6.23366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.6383	73.0769	63.7657	53.5916	44.3733	37.6051	30.4846	23.9154	19.3897	15.4042	11.6284	8.4656	5.88368	3.97073	2.64041	1.66163	1.00881	0.602944	0.349587	0.201714	0.111836	0.0624036	0.033514	100401.0	4.73528335e7
155991.58	6.47219438e6	75.95	46.31	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3430.82	2320.39	1379.19	983.296	718.462	521.332	378.862	277.185	199.406	141.808	95.7266	64.2981	46.0404	31.0656	20.1921	13.8246	9.57692	6.22508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.7874	72.2827	63.0315	52.9263	43.7993	37.1281	30.0794	23.6285	19.1704	15.2349	11.5134	8.38988	5.83795	3.94118	2.62199	1.65144	1.00308	0.600059	0.348657	0.201488	0.111855	0.0624276	0.0335283	100401.0	4.7352834e7
155984.31	6.47220586e6	76.04	46.06	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3397.25	2309.33	1380.4	986.966	721.257	523.363	379.654	278.742	199.618	141.347	95.208	63.602	45.5157	30.7157	20.0543	13.7101	9.45893	6.21535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.1897	71.7238	62.4722	52.4099	43.3388	36.7384	29.7575	23.3963	18.9921	15.1002	11.4194	8.33196	5.8037	3.9182	2.6083	1.64358	0.998126	0.59747	0.347797	0.201256	0.111861	0.0624356	0.0335379	100401.0	4.73528345e7
155976.8	6.47221736e6	76.25	45.7	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3371.11	2288.91	1372.4	984.749	721.196	524.123	380.533	279.445	199.973	141.416	95.1466	63.2186	45.1376	30.5045	19.9637	13.6629	9.40053	6.20942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.8092	71.3121	62.0652	52.0371	43.0118	36.4614	29.5457	23.249	18.8804	15.023	11.3665	8.30246	5.78796	3.90683	2.60169	1.6394	0.994851	0.595597	0.347135	0.201051	0.111867	0.062441	0.0335556	100401.0	4.7352835e7
155969.04	6.4722289e6	76.51	45.29	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3352.81	2263.05	1356.66	977.639	719.101	524.296	381.96	279.851	200.82	142.173	95.6435	63.2328	45.0059	30.4679	19.9445	13.6834	9.40898	6.21421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.7908	71.1697	61.926	51.9071	42.911	36.3819	29.492	23.227	18.8671	15.0274	11.3745	8.31256	5.79754	3.91205	2.60425	1.64007	0.99412	0.594847	0.346786	0.200901	0.111889	0.0624585	0.0335951	100401.0	4.73528355e7
155961.06	6.47224048e6	76.72	44.93	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3340.41	2238.77	1337.43	968.574	717.051	525.31	384.522	281.188	202.709	143.837	96.7647	63.6951	45.2183	30.6282	20.0224	13.7683	9.47929	6.23839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.3966	71.5962	62.2954	52.185	43.1353	36.5756	29.6532	23.3522	18.9752	15.1243	11.4479	8.36743	5.83479	3.93489	2.61648	1.64591	0.996273	0.595392	0.346805	0.200826	0.111938	0.0624995	0.0336655	100401.0	4.7352836e7
155952.94	6.4722521e6	76.8	44.71	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3331.01	2221.64	1318.5	960.277	716.909	528.433	388.726	284.595	206.137	146.603	98.5649	64.6499	45.8615	31.0034	20.2197	13.9134	9.60479	6.28976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.741	72.7515	63.2636	52.9279	43.7126	37.0456	30.0255	23.6183	19.1931	15.301	11.5751	8.45902	5.89395	3.97143	2.63667	1.6559	1.00076	0.597005	0.34715	0.200831	0.112024	0.0625687	0.0337672	100401.0	4.73528365e7
155944.79	6.47226377e6	76.69	44.67	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3318.14	2208.81	1300.22	953.288	718.632	533.543	394.49	290.14	211.04	150.396	101.011	66.0918	46.9364	31.5817	20.5359	14.1104	9.77477	6.36816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.6752	74.4992	64.6882	54.0413	44.5876	37.7253	30.5451	23.992	19.4844	15.5297	11.7373	8.572	5.96532	4.01578	2.66207	1.66841	1.00666	0.599281	0.347729	0.200912	0.112152	0.0626665	0.0338954	100401.0	4.7352837e7
155936.65	6.47227549e6	76.41	44.84	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3292.61	2191.01	1280.36	946.475	720.66	539.375	401.232	297.0	216.871	154.906	103.992	67.9727	48.3725	32.3255	20.9515	14.3464	9.97487	6.46673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.6758	76.3047	66.185	55.2376	45.5432	38.4678	31.1067	24.4042	19.7979	15.77	11.9095	8.68873	6.03929	4.06182	2.68934	1.68174	1.01303	0.601822	0.348444	0.201058	0.112321	0.0627889	0.0340428	100401.0	4.73528375e7
155928.52	6.47228728e6	76.03	45.18	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3245.57	2158.68	1256.47	938.422	721.192	544.448	408.237	304.144	222.961	159.751	107.371	70.2324	50.0795	33.1909	21.4414	14.6076	10.1894	6.57662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.5624	77.9587	67.6089	56.3887	46.4533	39.1998	31.6589	24.811	20.1058	15.9984	12.0762	8.80025	6.11024	4.10547	2.71547	1.69458	1.01926	0.604351	0.349216	0.201248	0.11252	0.0629266	0.0341985	100401.0	4.7352838e7
155920.35	6.47229915e6	75.67	45.62	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3174.11	2109.32	1227.83	927.849	719.121	547.805	414.731	310.781	228.828	164.609	110.981	72.7745	51.9399	34.1355	21.9659	14.8835	10.4042	6.68603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.657	79.7152	69.1504	57.6212	47.3791	39.9564	32.2119	25.2078	20.407	16.212	12.2328	8.90589	6.17551	4.14441	2.7382	1.70599	1.0249	0.606693	0.349987	0.201464	0.11274	0.0630706	0.0343532	100401.0	4.73528385e7
155912.14	6.47231106e6	75.41	46.08	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3081.28	2047.51	1195.36	913.642	714.099	549.08	419.88	316.418	234.222	169.234	114.622	75.4556	53.7999	35.1189	22.4672	15.1687	10.6065	6.78005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.2771	81.9153	71.0184	59.0836	48.4418	40.7922	32.8027	25.6126	20.7001	16.4151	12.3753	9.00096	6.2312	4.1759	2.75584	1.71515	1.02955	0.60869	0.350705	0.201688	0.112974	0.0632174	0.034503	100401.0	4.7352839e7
155903.99	6.47232296e6	75.27	46.51	-13.29	0.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2971.87	1979.38	1160.41	894.869	706.025	548.086	422.825	320.635	238.942	173.376	118.058	78.0966	55.4794	36.0959	22.8795	15.4576	10.7832	6.84288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.2544	84.4885	73.1204	60.7017	49.6074	41.6648	33.4062	26.0036	20.9597	16.5954	12.4901	9.07386	6.27168	4.1972	2.76763	1.72162	1.03295	0.610234	0.351332	0.201907	0.113217	0.0633664	0.0346471	100401.0	4.73528395e7
